"","X","dateAdded","dateUpdated","name","reviews.date","reviews.dateSeen","reviews.doRecommend","reviews.numHelpful","reviews.rating","reviews.text","reviews.title","reviews.username","alexa","echo","exp_fun","exp_helpful","exp_educational","exp_information","exp_communicate","exp_travel","exp_entertain","exp_daily","exp_home","exp_morning","emo_love","emo_happy","emo_enjoy","emo_satisfied","emo_excited","mat_userfriendly","mat_feature","mat_battery","mat_warranty","mat_setup","mat_durable","aes_pretty","aes_beautiful","sum_exp","sum_exp_bin","sum_emo","sum_emo_bin","sum_mat","sum_mat_bin","sum_aes","sum_aes_bin","date"
"262",262,"2018-02-02T02:30:22Z","2018-10-15T16:03:30Z","Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen","2018-01-21T00:00:00.000Z","2018-04-26T00:00:00Z",TRUE,0,5,"I love it.. easy to use. Many different features...","Awesome","Dmonroy82",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,2018
"263",263,"2018-02-02T02:30:22Z","2018-10-15T16:03:30Z","Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen","2017-12-03T00:00:00.000Z","2018-04-26T00:00:00Z",TRUE,0,5,"The Echo Show is a very awesome product because of Alexa itself! She will answer questions you ask her, play music on your demand, and you can even ask her to make calls and video chats for you. I also like the fact that it sounds very nice and the video quality is unlike anything I've ever seen in a hybrid tablet product. A must have for your home!","I love my new Echo Show!","Mik3yRobb5",1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2017
"264",264,"2018-02-02T02:30:22Z","2018-10-15T16:03:30Z","Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen","2017-12-08T00:00:00.000Z","2018-04-26T00:00:00Z",TRUE,0,5,"it works well and sounds very good and the pictures are good too","works very well","bestguy",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
"265",265,"2018-02-02T02:30:22Z","2018-10-15T16:03:30Z","Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen","2017-12-17T00:00:00.000Z","2018-04-26T00:00:00Z",TRUE,0,5,"Bought the Echo Show because of the display and am not disappointed. The Echo was purchased for somebody as a gift but this was purchased for me and is working great. The only thing that I am disappointed with is that I have to go through Bluetooth to play my music which is on iTunes. The display is also very vivid and clear.","Great product and at a great price.","Munger",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
"266",266,"2018-02-02T02:30:22Z","2018-10-15T16:03:30Z","Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen","2017-12-06T00:00:00.000Z","2018-04-26T00:00:00Z",FALSE,3,1,"Purchased this device at launch (2 pack for $384.xx) and now YouTube doesn't work. YouTube was one of the main features that I used. Without YouTube you'll be better off buying the $40 Echo Dot instead.","YouTube no longer works","S2000CR",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2017
"267",267,"2018-02-02T02:30:22Z","2018-10-15T16:03:30Z","Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen","2018-01-12T00:00:00.000Z","2018-04-26T00:00:00Z",TRUE,0,5,"I’m in love with Alexa. Love her fir music, quick weather updates and in the kitchen for recipes. It’s great getting them step by step and not having to keep putting the passcode in on my iPad with hands covered in flour.","Love this","Irishannie",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2018
"268",268,"2018-02-02T02:30:22Z","2018-10-15T16:03:30Z","Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen","2018-01-06T00:00:00.000Z","2018-04-26T00:00:00Z",TRUE,0,5,"Amazon's Echo Show has been a great help to my daily rutine. From asking simple things like the weather to more specific things like flash briefings or traffic to my commute, echo show is a great tool for any tech enthusiast","Great Assistant","Frank",1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2018
"269",269,"2018-02-02T02:30:22Z","2018-10-15T16:03:30Z","Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen","2017-10-20T00:00:00.000Z","2018-04-26T00:00:00Z",TRUE,0,5,"my children loving alexa always talking to alexa every day hehehe","nice","derick",1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,2017
"270",270,"2018-02-02T02:30:22Z","2018-10-15T16:03:30Z","Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen","2017-09-15T00:00:00.000Z","2018-04-26T00:00:00Z",TRUE,0,5,"Alexa is a great product that can perform tasks and answer all kinds of questions. The Show and its video feature makes it that much more interactive.","Love Alexa","jeremy479ark",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2017
"271",271,"2018-02-02T02:30:22Z","2018-10-15T16:03:30Z","Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen","2017-12-22T00:00:00.000Z","2018-04-26T00:00:00Z",TRUE,0,5,"I use it in my office as a personal assistant. Not just for the home","Endless possibilities.","ANdy",1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2017
"272",272,"2018-02-02T02:30:22Z","2018-10-15T16:03:30Z","Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen","2018-03-21T00:00:00.000Z","2018-04-26T00:00:00Z",TRUE,0,5,"Alexa controls my lights, TV and sound system. Very happy with this.","Cool stuff","MikeB",1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2018
"273",273,"2018-02-02T02:30:22Z","2018-10-15T16:03:30Z","Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen","2018-01-13T00:00:00.000Z","2018-04-26T00:00:00Z",TRUE,0,5,"We bought two of these for the kids. They love them and I now have an echo dot","Bought two of these. Love them and so do the kids","Mike",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2018
"274",274,"2018-02-02T02:30:22Z","2018-10-15T16:03:30Z","Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen","2017-12-02T00:00:00.000Z","2018-04-26T00:00:00Z",TRUE,0,5,"Love the Amazon Echo Show! The video display is so helpful. Very good quality video and audio sounds better than the Echo Plus speaker. Search a recipe and use it without flipping through recipe books. Need to know a measurement conversion? Just ask Alexa! Learn cooking techniques, recommended cooking times...endless list of available answers. Great addition to my kitchen. LOVE that we can play Christmas music throughout our home using all our Echo devices. Lots of fun. This works just like all echo products,,,.with smart accessories you can control your home thermostat, lights etc. Alot of expandable options.","Great addition to the Amazon echo family","Buckeye",1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,2017
"275",275,"2018-02-02T02:30:22Z","2018-10-15T16:03:30Z","Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen","2017-12-22T00:00:00.000Z","2018-04-26T00:00:00Z",TRUE,0,5,"Love my new I Pad, and New TV for my kitchenAlso bought 3 Alexa with pods for my family at xmas","Love my new I Pad","GRANDMA",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
"276",276,"2018-02-02T02:30:22Z","2018-10-15T16:03:30Z","Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen","2017-12-20T00:00:00.000Z","2018-04-26T00:00:00Z",FALSE,0,3,"Just an average Alexa option. Does show a few things on screen but still limited.","Average","eslongview",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
"277",277,"2018-02-02T02:30:22Z","2018-10-15T16:03:30Z","Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen","2017-10-06T00:00:00.000Z","2018-04-26T00:00:00Z",TRUE,0,5,"I got this as a spur of the moment thing. I figured it was going to be super gimmicky but was pleasantly surprised that it's actually a very helpful device for organizing, shopping, smart home control, listening to music, or even watching some videos while I'm washing dishes. My show is in my kitchen and I've used it for countless things. I think this is amazon's best Alexa yet.","I love this Amazon Device","Yoshi",1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,2017
"278",278,"2018-02-02T02:30:22Z","2018-10-15T16:03:30Z","Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen","2017-11-15T00:00:00.000Z","2018-04-26T00:00:00Z",TRUE,0,5,"Gave it to my husband for his birthday and he loves it! He is able to change the screen picture from his phone so there are different pictures everyday. Nice to tell Alexa to keep track of what we need at the store. Can’t wait to use it more!","So far so good!","Jmac",1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,2017
"279",279,"2018-02-02T02:30:22Z","2018-10-15T16:03:30Z","Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen","2018-01-23T00:00:00.000Z","2018-04-26T00:00:00Z",TRUE,0,4,"I love the ECHO- Alexa is awesome... it was a Christmas present... Also received two Dots to place in other rooms....","The Amazon Echo is a great product....","sweets",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2018
"280",280,"2018-02-02T02:30:22Z","2018-10-15T16:03:30Z","Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen","2017-12-12T00:00:00.000Z","2018-04-26T00:00:00Z",TRUE,0,5,"Bought this to start implementing smart home features. Gets the job done and the screen is a nice addition.","Smart Home Starter Kit","Lamchop",1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,2017
"281",281,"2018-02-02T02:30:22Z","2018-10-15T16:03:30Z","Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen","2017-12-21T00:00:00.000Z","2018-04-26T00:00:00Z",TRUE,0,4,"If you keep asking it to do things, you will be surprised at how much it can do","Very useful","ChrisS26",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
"282",282,"2018-02-02T02:30:22Z","2018-10-15T16:03:30Z","Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen","2017-12-04T00:00:00.000Z","2018-04-26T00:00:00Z",TRUE,0,4,"Bought this for a Christmas gift, so haven't actually seen this in action yet. Checked other reviews and they were good, and Best Buy had an awesome Black Friday price.","Amazon - Echo","pbunch",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
"283",283,"2018-02-02T02:30:22Z","2018-10-15T16:03:30Z","Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen","2017-12-20T00:00:00.000Z","2018-04-26T00:00:00Z",TRUE,0,5,"The show is an all in one Alexa-enabled machine. I love the words to the songs and I'm all about being able to watch my amazon prime videos.","I switched the echo for the show and I love it!","Bubslady",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2017
"284",284,"2018-02-02T02:30:22Z","2018-10-15T16:03:30Z","Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen","2017-11-17T00:00:00.000Z","2018-04-26T00:00:00Z",TRUE,0,5,"Fun and easy to use. Music sounds great. Set timers, reminders and sync your calendar. I'm giving one as a gift to my daughter so we can video chat with ""drop in"" any time.","I'm buying another as a gift!","Deborah",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
"285",285,"2018-02-02T02:30:22Z","2018-10-15T16:03:30Z","Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen","2017-12-16T00:00:00.000Z","2018-04-26T00:00:00Z",TRUE,0,4,"Plug n play, easy to use. Speakers are good for music.","Easy to set up","joe1129",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
"286",286,"2018-02-02T02:30:22Z","2018-10-15T16:03:30Z","Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen","2017-12-24T00:00:00.000Z","2018-04-26T00:00:00Z",TRUE,0,5,"I love this thing! It’s so fun and easy to use. My 3 year old even uses it to play the trolls or lion king soundtrack","Love it","nice",1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,2017
"287",287,"2018-02-02T02:30:22Z","2018-10-15T16:03:30Z","Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen","2018-01-02T00:00:00.000Z","2018-04-26T00:00:00Z",TRUE,0,5,"The Echo Show is a great addition to the Amazon family. Works just like the Echo, but with a 7"" screen. Bright vibrant display. Rich clear sound. Works great with Arlo security cameras. Excellent smart home addition. Just hope Google and Amazon start playing nice with each other soon so youtube will work again.","Another winner from Amazon","Stoney",1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2018
"288",288,"2018-02-02T02:30:22Z","2018-10-15T16:03:30Z","Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen","2017-09-15T00:00:00.000Z","2018-04-26T00:00:00Z",TRUE,0,4,"purchased for a capstone team to test and review how it would benefit today's journalist.","purchased for a team to review for use w/journalis","carebear",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
"289",289,"2018-02-02T02:30:22Z","2018-10-15T16:03:30Z","Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen","2017-12-20T00:00:00.000Z","2018-04-26T00:00:00Z",TRUE,0,5,"This product is super easy to use and the sound quality is terrific. I use it every day! The easy of use is also appreciated!","We love this product!","LorieW2017",1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2017
"290",290,"2018-02-02T02:30:22Z","2018-10-15T16:03:30Z","Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen","2018-01-18T00:00:00.000Z","2018-04-26T00:00:00Z",TRUE,0,4,"Fairly easy to use on set up and use. Most annoying issue is when the kids try to talk to her. Mainly use for music and general information.","Pretty Sweet","AdamT",1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,1,1,0,0,2018
"291",291,"2018-02-02T02:30:22Z","2018-10-15T16:03:30Z","Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen","2017-12-22T00:00:00.000Z","2018-04-26T00:00:00Z",TRUE,0,4,"I do like the Alexa stuff and how it can connect to my phone. Plan on getting the door bell video stuff next.","Pretty cool","LisaOpinion",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
"292",292,"2018-02-02T02:30:22Z","2018-10-15T16:03:30Z","Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen","2017-08-21T00:00:00.000Z","2018-04-26T00:00:00Z",TRUE,0,4,"Amazon ECHO show is excellent with add-on video features. The screen is smaller than I expected but meet the requirements.","Good product and quite useful","pura",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2017
"293",293,"2018-02-02T02:30:22Z","2018-10-15T16:03:30Z","Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen","2017-12-20T00:00:00.000Z","2018-04-26T00:00:00Z",TRUE,0,4,"4 stars only because its s e is bing. works great with arlo cameras","love it","bullyboo",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
"294",294,"2018-02-02T02:30:22Z","2018-10-15T16:03:30Z","Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen","2017-12-22T00:00:00.000Z","2018-04-26T00:00:00Z",TRUE,0,5,"Display is great for doing video calls with others with echo show. Works well with home automation devices. Sound is great for listening to music.","Great addition to home automation","Budman",1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2017
"295",295,"2018-02-02T02:30:22Z","2018-10-15T16:03:30Z","Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen","2017-07-31T00:00:00.000Z","2018-04-26T00:00:00Z",TRUE,0,5,"I bought the Alexa Show on a whim, and it was a great decision. My wife and daughter absolutely love it, and they ask Alexa questions and to play their favorite music all the time. The display is very nice, and I love the sleek look of it. Amazon has outdone itself.","Best Amazon product out right now","cabbagecade",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2017
"296",296,"2018-02-02T02:30:22Z","2018-10-15T16:03:30Z","Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen","2018-04-18T00:00:00.000Z","2018-04-26T00:00:00Z",TRUE,0,5,"My daughter bought a show so my 10 year old grandson could get in touch with her when he got home from school so I bought one so he could call us and we can see each other. We love it.","I love my Alexa show.","Cricket",1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,2018
"297",297,"2018-02-02T02:30:22Z","2018-10-15T16:03:30Z","Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen","2017-12-24T00:00:00.000Z","2018-04-26T00:00:00Z",TRUE,0,4,"Great addition to the amazon device family. Great Christmas gift.","Echo Show","JJJJ",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
"298",298,"2018-02-02T02:30:22Z","2018-10-15T16:03:30Z","Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen","2018-05-24T00:00:00.000Z","2018-05-26T00:00:00Z",TRUE,0,5,"We purchased the Amazon - Echo Show with Alexa in store. Took it home and after connection wi-fi it was great. we cannot wait to buy light bulbs and a thermostat. Great buy","echo great","BMAN",1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2018
"299",299,"2018-02-02T02:30:22Z","2018-10-15T16:03:30Z","Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen","2018-01-01T00:00:00.000Z","2018-04-26T00:00:00Z",TRUE,0,5,"I wasn't sure what to expect from my echo show, but I am super happy that I bought it. Alexa is great. She tells me the weather, traffic, news updates and more each day.","Love Alexa","kittymama",1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2018
"300",300,"2018-02-02T02:30:22Z","2018-10-15T16:03:30Z","Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen","2017-12-01T00:00:00.000Z","2018-04-26T00:00:00Z",TRUE,0,5,"Great for looking up recipes when your cooking and your hands are tied up. Also, perfect for “dropping in” on family & friends.","Great Product","Nicole",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
"301",301,"2018-02-02T02:30:22Z","2018-10-15T16:03:30Z","Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen","2018-09-15T16:34:29.000Z","2018-10-11T00:00:00Z",TRUE,0,5,"I already have 6 Amazon devices (2 Echo's and 4 Dot's). I expected this device to be slightly different as it is the only Amazon device I have with a screen. I was pleasantly surprised at the large number of helpful features that a screen could bring. It occasionally scrolls suggestions across the screen, and most of them have been very helpful. I'm planning on setting another one up at my 93 year old mothers house. She'll get a kick out of it also.","More features than I expected.","Gibzilla",1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,1,1,0,0,2018
"302",302,"2018-02-02T02:30:22Z","2018-10-15T16:03:30Z","Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen","2017-12-22T00:00:00.000Z","2018-04-26T00:00:00Z",TRUE,0,5,"Bought 3 of these for Christmas for my Family members.I’ve had mine for a year in my Kitchen and just love it!So much you can do with it and works great with my 5 Arlo Pro cameras.Big plus...Amazon is Always updating the Show to do more.","Love Echo Show","TheDigialGuy",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2017
"303",303,"2018-02-02T02:30:22Z","2018-10-15T16:03:30Z","Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen","2018-01-05T00:00:00.000Z","2018-04-26T00:00:00Z",TRUE,0,5,"Despite a less than friendly price point (if you don't get it on sale), this Amazon item is well designed and delivers on the promises in the hype and product description. The emphasis with this item is ""show"", so it's no surprise that sound quality does not compare with the Echo, but if you want the convenience of a voice controlled screen other than your phone, this product delivers. It's value is even greater when paired with other smart devices such as security cams. Another added bonus comes when friends or family also have a Show, so that you can do ""drop in"", which is essentially visual phone calls. It's great for checking on elderly family because it does not require them to be technically savvy.","Delivers on promises","Spanky",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
"304",304,"2018-02-02T02:30:22Z","2018-10-15T16:03:30Z","Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen","2017-08-21T00:00:00.000Z","2018-04-26T00:00:00Z",TRUE,0,5,"Previously had 2 echo Dots in play at my home, so knew I wanted more from my Alexa. Echo show now in kitchen and allows easy review of youtube for entertainment and recipe instructions. Also like streaming music and having the lyrics stream, too!!! Very cool. Looking forward to Alexa learning more and more to respond to my questions on various topics. Hands free is the way to go.","Love Echo Show","Boomerchick",1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,2017
